codigo_produto,valor_monetario_total,quantidade,codigo_familia,custo_produto_unitario,descricaoproduto,descricaofamilia,lucro_produto
745500,53213.05,53404,67,0.47,Eco-Friendly Furniture Gray #389,Furniture,28113.170000000006
745501,6550.94,337,67,8.8,Eco-Friendly Furniture Green #855,Furniture,3585.3399999999992
745600,12659.62,7629,67,0.76,Useful Furniture Orange #615,Furniture,6861.580000000001
748100,11092.39,13285,67,0.37,Comfortable Furniture Blue #992,Furniture,6176.94
748500,46088.67,76952,67,0.25,Modern Furniture Navy #25,Furniture,26850.67
748600,6018.3,8241,67,0.25,Sophisticated Furniture Red #444,Furniture,3958.05
748700,6985.51,9799,67,0.32,Useful Furniture Magenta #73,Furniture,3849.83
748800,11654.95,11258,67,0.49,High-Quality Furniture Magenta #136,Furniture,6138.530000000001
1107000,3.0,5,67,0.22,Modern Furniture Gray #800,Furniture,1.9
1124100,7150.35,8701,67,0.35,Long-Lasting Furniture Magenta #658,Furniture,4105.0
2276800,814.17,1893,67,0.23,Durable Furniture Cyan #734,Furniture,378.7799999999999
2276900,6177.12,10080,67,0.26,Stylish Furniture Cyan #403,Furniture,3556.3199999999997
2277500,1423.1,3393,67,0.2,Elegant Furniture Lime #559,Furniture,744.4999999999999
2277900,172.32,169,67,0.6,Beautiful Furniture Black #720,Furniture,70.92
2278000,8417.26,18999,67,0.14,High-Quality Furniture Teal #601,Furniture,5757.4
2280300,1651.73,2983,67,0.19,Delicious Furniture Brown #505,Furniture,1084.96
2280400,1734.1100000000001,4250,67,0.22,Delicious Furniture Orange #216,Furniture,799.1100000000001
2280700,1742.79,2273,67,0.38,Delicious Furniture Orange #422,Furniture,879.05
2283400,650.43,1938,67,0.14,Versatile Furniture Black #907,Furniture,379.1099999999999
2283500,6909.06,6798,67,0.38,Fun Furniture Navy #56,Furniture,4325.82
2283600,1272.1,3514,67,0.22,Sophisticated Furniture Blue #817,Furniture,499.01999999999987
2283700,2760.25,4868,67,0.25,Delicious Furniture Maroon #29,Furniture,1543.25
2302900,1371.75,3396,67,0.16,Beautiful Furniture Cyan #883,Furniture,828.39
2303000,9954.539999999999,3551,67,1.02,Comfortable Furniture Gray #13,Furniture,6332.519999999999
2303100,6.3,2,67,1.45,Luxurious Furniture Olive #671,Furniture,3.4
2303800,2295.62,3020,67,0.36,Stylish Furniture Navy #346,Furniture,1208.4199999999998
2304000,4.8500000000000005,9,67,0.18,Comfortable Furniture Teal #150,Furniture,3.2300000000000004
2304100,10715.91,19142,67,0.26,Durable Furniture Teal #617,Furniture,5738.99
2304400,3288.5,4795,67,0.32,Versatile Furniture Lime #316,Furniture,1754.1
2304800,232.95,374,67,0.27,Versatile Furniture Olive #233,Furniture,131.96999999999997
2305000,6657.7300000000005,14352,67,0.17,Beautiful Furniture Gray #19,Furniture,4217.89
2305300,5857.14,16931,67,0.09,High-Quality Furniture Cyan #429,Furniture,4333.35
2305600,276.73,299,67,0.51,Modern Furniture Black #241,Furniture,124.24000000000001
2305900,1918.66,2340,67,0.38,Modern Furniture Cyan #612,Furniture,1029.46
2306000,211.27,352,67,0.28,Versatile Furniture Silver #225,Furniture,112.71000000000001
2306100,11827.2,12834,67,0.45,Versatile Furniture Lime #604,Furniture,6051.900000000001
2306400,29.27,32,67,0.37,Sustainable Furniture Lime #631,Furniture,17.43
2306500,7343.95,8047,67,0.4,High-Quality Furniture Maroon #817,Furniture,4125.15
2306600,1385.56,1206,67,0.48,Delicious Furniture Brown #801,Furniture,806.68
2306700,5809.93,11787,67,0.22,Beautiful Furniture Olive #374,Furniture,3216.7900000000004
2306900,2267.79,5060,67,0.19,Sophisticated Furniture Red #494,Furniture,1306.3899999999999
2307000,0.51,1,67,0.18,Luxurious Furniture Orange #864,Furniture,0.33
2307200,4148.21,10839,67,0.11,Luxurious Furniture Brown #151,Furniture,2955.92
2307300,3954.28,10571,67,0.12,Useful Furniture Lime #534,Furniture,2685.76
2307400,1682.76,4081,67,0.14,Elegant Furniture Magenta #363,Furniture,1111.42
2307600,2.97,9,67,0.09,Modern Furniture Green #985,Furniture,2.16
2307700,1525.33,4701,67,0.1,Luxurious Furniture Navy #224,Furniture,1055.23
2307800,0.96,4,67,0.09,Stylish Furniture Maroon #327,Furniture,0.6
2307900,1.2,5,67,0.09,Useful Furniture Maroon #409,Furniture,0.75
2308100,1199.06,2471,67,0.18,Practical Furniture Pink #746,Furniture,754.28
2308600,3698.86,11395,67,0.14,Durable Furniture Blue #767,Furniture,2103.56
2308700,159.85999999999999,336,67,0.17,Versatile Furniture Silver #46,Furniture,102.73999999999998
2309000,418.93,1366,67,0.13,Luxurious Furniture Yellow #285,Furniture,241.35
2309100,785.37,2381,67,0.15,Comfortable Furniture Navy #72,Furniture,428.22
2309200,10167.08,2817,67,1.51,Versatile Furniture White #93,Furniture,5913.41
2309400,1605.31,484,67,1.48,Eco-Friendly Furniture Magenta #495,Furniture,888.99
2309800,5252.86,1383,67,1.53,Delicious Furniture Black #501,Furniture,3136.8699999999994
2310000,10135.03,2552,67,1.47,Modern Furniture Green #716,Furniture,6383.59
2310100,5410.71,1449,67,1.75,Useful Furniture Navy #977,Furniture,2874.96
2310200,2079.15,715,67,1.46,Powerful Furniture Green #345,Furniture,1035.2500000000002
2310500,599.21,2354,67,0.12,Sustainable Furniture Red #996,Furniture,316.7300000000001
2312000,2409.57,625,67,1.59,Versatile Furniture Silver #620,Furniture,1415.8200000000002
2312100,9886.09,2422,67,1.77,Elegant Furniture Olive #787,Furniture,5599.150000000001
2312200,8191.45,2077,67,1.94,Versatile Furniture Maroon #92,Furniture,4162.07
2769400,2407.12,118,67,9.5,Stylish Furniture Pink #352,Furniture,1286.12
2892600,9842.74,2941,67,1.33,Luxurious Furniture Cyan #192,Furniture,5931.209999999999
2967400,3448.45,12204,67,0.12,Beautiful Furniture Silver #733,Furniture,1983.9699999999998
2967402,2974.43,4465,67,0.18,Delicious Furniture Pink #946,Furniture,2170.73
2967403,3296.4,8389,67,0.13,Luxurious Furniture Pink #407,Furniture,2205.83
2967404,7775.81,2357,67,1.08,Useful Furniture Pink #727,Furniture,5230.25
2967405,1812.59,1781,67,0.4,Comfortable Furniture Purple #108,Furniture,1100.1899999999998
2985800,453.84,513,67,0.38,Innovative Furniture Pink #357,Furniture,258.9
2985801,247.62,530,67,0.19,Innovative Furniture Yellow #367,Furniture,146.92000000000002
2985802,2948.63,6383,67,0.17,High-Quality Furniture Gold #739,Furniture,1863.52
2985900,632.49,2981,67,0.1,Beautiful Furniture Gold #106,Furniture,334.39
3023203,141.68,125,67,0.59,Delicious Furniture Black #530,Furniture,67.93
3068100,74.85000000000001,155,67,0.19,Luxurious Furniture Orange #670,Furniture,45.400000000000006
3076402,201.93,16,67,7.49,Fun Furniture White #947,Furniture,82.09
3088600,937.0699999999999,3447,67,0.14,Stylish Furniture Blue #896,Furniture,454.4899999999999
3088601,166.68,402,67,0.17,Versatile Furniture Cyan #95,Furniture,98.34
3088602,20.98,63,67,0.17,Powerful Furniture Gray #103,Furniture,10.27
3088604,24.28,37,67,0.29,Comfortable Furniture Green #19,Furniture,13.550000000000002
3102600,504.11,227,67,0.9,Elegant Furniture Maroon #232,Furniture,299.81
3103800,797.47,714,67,0.48,Useful Furniture Magenta #980,Furniture,454.75000000000006
292600,10704.94,60,AL,74.28,Powerful Flooring Yellow #936,Flooring,6248.14
700000,47664.42,289,AL,70.92,Elegant Flooring Pink #63,Flooring,27168.539999999997
937500,123.30000000000001,2,AL,25.55,Delicious Flooring Silver #877,Flooring,72.20000000000002
944400,15640.87,95,AL,65.19,Versatile Flooring Pink #640,Flooring,9447.82
1048700,20876.64,130,AL,66.13,High-Quality Flooring Lime #844,Flooring,12279.74
1048800,21625.61,122,AL,74.68,Eco-Friendly Flooring Pink #560,Flooring,12514.65
1414000,117.4,2,AL,25.55,Long-Lasting Flooring Lime #247,Flooring,66.30000000000001
1563500,27970.52,180,AL,78.03,Delicious Flooring Blue #676,Flooring,13925.12
2516700,6165.46,30,AL,88.22,Powerful Flooring Gray #897,Flooring,3518.86
2547800,22073.1,162,AL,64.91,Stylish Flooring Magenta #571,Flooring,11557.679999999998
2553300,3370.22,19,AL,76.9,High-Quality Flooring Silver #360,Flooring,1909.1199999999997
2587000,50446.97,204,AL,99.47,Comfortable Flooring Black #739,Flooring,30155.09
2606400,15060.73,69,AL,79.39,Modern Flooring Yellow #566,Flooring,9582.82
2709700,56715.89,185,AL,118.94,High-Quality Flooring Blue #765,Flooring,34711.990000000005
2858500,11229.01,70,AL,74.31,Luxurious Flooring Brown #36,Flooring,6027.31
2858600,18675.76,76,AL,115.23,Luxurious Flooring Blue #217,Flooring,9918.279999999999
2858700,35154.29,141,AL,113.37,Sustainable Flooring Teal #483,Flooring,19169.120000000003
2858800,28991.74,94,AL,148.71,Sustainable Flooring Silver #341,Flooring,15013.0
2880300,20067.63,78,AL,94.65,Versatile Flooring Orange #526,Flooring,12684.93
2901100,10530.44,36,AL,107.51,Powerful Flooring Gray #433,Flooring,6660.08
2972800,25241.26,175,AL,71.5,Practical Flooring Pink #819,Flooring,12728.759999999998
2973100,14576.53,101,AL,72.45,Useful Flooring Lime #933,Flooring,7259.08
2973200,16381.31,85,AL,95.36,Modern Flooring Gray #894,Flooring,8275.71
2973300,7226.89,31,AL,114.45,Practical Flooring White #187,Flooring,3678.94
2973400,23374.93,87,AL,133.54,Elegant Flooring Teal #653,Flooring,11756.95
2973500,12062.8,32,AL,124.27,Sophisticated Flooring White #206,Flooring,8086.16
2973600,16106.33,47,AL,171.72,Stylish Flooring Gray #710,Flooring,8035.49
3082300,2060.8,16,AL,66.72,Luxurious Flooring Pink #7,Flooring,993.2800000000002
293000,32224.95,139512,69,0.12,Fun Mens Watches Black #388,Mens Watches,15483.510000000002
396200,13287.38,59964,69,0.11,Durable Mens Watches Maroon #637,Mens Watches,6691.339999999999
396300,4583.46,20884,69,0.11,Elegant Mens Watches White #959,Mens Watches,2286.22
396400,43807.66,150760,69,0.14,Powerful Mens Watches Magenta #749,Mens Watches,22701.260000000002
410800,5217.62,23961,69,0.11,Sustainable Mens Watches Pink #271,Mens Watches,2581.91
410900,4044.73,11883,69,0.16,Sophisticated Mens Watches Red #90,Mens Watches,2143.45
411000,12036.7,36489,69,0.18,Sophisticated Mens Watches Navy #240,Mens Watches,5468.680000000001
420900,184153.68,445774,69,0.2,Comfortable Mens Watches Brown #871,Mens Watches,94998.87999999999
464100,42053.16,159767,69,0.12,Delicious Mens Watches Gray #185,Mens Watches,22881.120000000003
608200,53007.51,162105,69,0.16,Innovative Mens Watches Olive #837,Mens Watches,27070.710000000003
856600,11623.74,493,69,13.99,Long-Lasting Mens Watches Red #773,Mens Watches,4726.67
1020200,333.25,726,69,0.23,Practical Mens Watches White #177,Mens Watches,166.26999999999998
1223300,664.08,39,69,8.58,Innovative Mens Watches Teal #453,Mens Watches,329.46000000000004
1711400,323.35,21,69,7.46,Elegant Mens Watches White #193,Mens Watches,166.69000000000003
2351100,313.9,19,69,7.95,Stylish Mens Watches Cyan #92,Mens Watches,162.84999999999997
2352600,51.6,4,69,8.11,Luxurious Mens Watches Silver #190,Mens Watches,19.160000000000004
2474000,661.65,37,69,5.43,Eco-Friendly Mens Watches Olive #378,Mens Watches,460.74
2745800,856.35,3984,69,0.14,Fun Mens Watches Lime #943,Mens Watches,298.5899999999999
2751200,1.4,2,69,0.46,Elegant Mens Watches Lime #717,Mens Watches,0.47999999999999987
2751202,10.0,12,69,0.46,Long-Lasting Mens Watches Pink #922,Mens Watches,4.4799999999999995
3103600,73.85,211,69,0.18,Luxurious Mens Watches Teal #25,Mens Watches,35.87
3103601,33.43,170,69,0.11,Beautiful Mens Watches Gray #255,Mens Watches,14.73
340300,4747.17,63,26,36.52,Sustainable Books Gold #337,Books,2446.41
584400,122921.51,787,26,81.24,Delicious Books Purple #46,Books,58985.63
584500,17895.34,152,26,61.72,Delicious Books Gray #488,Books,8513.9
785300,8775.8,93,26,42.48,Powerful Books Navy #234,Books,4825.16
805200,112854.86,964,26,59.1,Innovative Books Pink #506,Books,55882.46
824500,72380.81,145,26,225.83,Modern Books Pink #67,Books,39635.45999999999
849900,1171.63,14,26,40.14,Fun Books Yellow #329,Books,609.6700000000001
888900,19321.94,211,26,46.27,High-Quality Books Navy #465,Books,9558.969999999998
903600,2365.65,9,26,126.77,Eco-Friendly Books Gold #428,Books,1224.72
966900,9113.16,31,26,159.87,Useful Books Maroon #590,Books,4157.19
1018500,31581.78,126,26,128.41,Comfortable Books Orange #419,Books,15402.119999999999
1097100,39226.71,103,26,134.3,Durable Books Gray #731,Books,25393.809999999998
1266200,5808.76,109,26,28.66,Practical Books Yellow #159,Books,2684.82
1458100,246.0,2,26,51.05,Powerful Books Purple #282,Books,143.9
1472400,34695.45,265,26,62.54,Beautiful Books Maroon #697,Books,18122.35
1545900,7517.97,107,26,34.44,Sustainable Books Green #266,Books,3832.8900000000003
1564700,21682.82,106,26,98.42,Innovative Books Gold #280,Books,11250.3
1957600,181.0,1,26,66.32,Practical Books Green #127,Books,114.68
1957900,55.0,1,26,25.02,Versatile Books Maroon #600,Books,29.98
2027800,16896.74,131,26,58.17,Eco-Friendly Books Green #602,Books,9276.470000000001
2494300,7668.15,87,26,42.59,Stylish Books Yellow #986,Books,3962.8199999999993
2516600,94939.64,253,26,176.06,Sophisticated Books Brown #700,Books,50396.46
2547600,24430.45,188,26,62.23,Versatile Books Navy #675,Books,12731.210000000001
2565200,50.0,1,26,30.9,Fun Books Navy #806,Books,19.1
2594300,8648.66,70,26,62.68,Innovative Books Green #846,Books,4261.0599999999995
2607600,9990.28,77,26,65.88,Luxurious Books Blue #254,Books,4917.520000000001
2611900,88198.46,541,26,83.79,Comfortable Books Red #663,Books,42868.07
2624000,504.55,6,26,40.71,Innovative Books Magenta #3,Books,260.29
2709200,8955.86,88,26,55.58,Stylish Books Lime #529,Books,4064.8200000000006
2709600,33082.97,92,26,199.58,Fun Books Brown #284,Books,14721.61
2755500,19487.0,142,26,68.6,Delicious Books Cyan #162,Books,9745.800000000001
2761900,1455.0,15,26,45.83,Eco-Friendly Books Navy #648,Books,767.5500000000001
2762000,9221.13,78,26,62.66,Long-Lasting Books Gold #329,Books,4333.65
2775500,295.0,1,26,135.63,Useful Books Cyan #703,Books,159.37
2777100,14944.21,84,26,89.08,Useful Books Red #586,Books,7461.489999999999
2787700,10794.74,48,26,109.73,Stylish Books Black #292,Books,5527.7
2787800,278.0,2,26,76.74,Versatile Books Olive #435,Books,124.52000000000001
2799600,25904.88,162,26,71.46,Useful Books Navy #184,Books,14328.360000000002
2799700,4080.36,65,26,30.32,Modern Books Black #307,Books,2109.5600000000004
2799800,10560.09,90,26,55.14,Powerful Books Navy #459,Books,5597.49
2817000,1401.49,20,26,32.78,Long-Lasting Books Brown #971,Books,745.89
2828200,2158.49,13,26,82.36,Modern Books Teal #243,Books,1087.8099999999997
2848500,5425.72,77,26,32.41,Powerful Books Pink #812,Books,2930.1500000000005
2862500,11535.14,213,26,24.78,Eco-Friendly Books Lime #16,Books,6256.999999999999
2863100,28479.03,166,26,83.25,Elegant Books Purple #580,Books,14659.529999999999
2972700,31500.31,86,26,171.72,Eco-Friendly Books White #835,Books,16732.39
2972900,115078.97,296,26,190.81,Sophisticated Books Purple #117,Books,58599.21
2973000,19389.12,62,26,152.63,Practical Books Orange #579,Books,9926.06
2973900,19516.7,96,26,99.74,High-Quality Books Purple #874,Books,9941.660000000002
2977700,79823.0,232,26,162.14,Beautiful Books Purple #446,Books,42206.520000000004
3000200,4023.66,86,26,21.87,Sustainable Books Red #452,Books,2142.8399999999997
3000300,12836.75,72,26,85.65,Eco-Friendly Books Red #948,Books,6669.95
3025400,998.6999999999999,3,26,219.35,Sophisticated Books Lime #808,Books,340.65
3025500,657.22,2,26,219.35,Comfortable Books Blue #403,Books,218.52000000000004
3025600,332.9,1,26,219.36,Elegant Books Silver #747,Books,113.53999999999996
3025700,416.2,1,26,238.44,Modern Books White #810,Books,177.76
3025800,416.2,1,26,238.44,Eco-Friendly Books White #830,Books,177.76
3025900,416.2,1,26,238.45,Beautiful Books Brown #13,Books,177.75
3026000,2060.19,5,26,257.53,Long-Lasting Books White #300,Books,772.5400000000002
3026100,1664.8,4,26,257.53,Eco-Friendly Books Orange #469,Books,634.6800000000001
3026200,2081.0,5,26,257.54,Comfortable Books Navy #758,Books,793.3
3026500,90.0,1,26,43.91,Sustainable Books Magenta #296,Books,46.09
3026600,188.55,2,26,43.91,Powerful Books Orange #111,Books,100.73000000000002
3030400,95.5,1,26,43.91,Stylish Books Teal #101,Books,51.59
3058300,2961.97,22,26,65.39,Practical Books Orange #37,Books,1523.3899999999999
3065000,2197.08,7,26,147.23,Luxurious Books Red #19,Books,1166.47
3065001,960.0,3,26,147.24,Elegant Books Brown #50,Books,518.28
3082500,2323.4,13,26,87.91,Luxurious Books Cyan #940,Books,1180.5700000000002
3103300,200.0,1,26,103.87,Elegant Books Green #55,Books,96.13
355600,298.90000000000003,6,DSF,26.89,Delicious Pet Food Black #709,Pet Food,137.56000000000003
477500,32889.16,978,DSF,18.18,Eco-Friendly Pet Food Blue #276,Pet Food,15109.120000000003
784500,17940.03,504,DSF,17.65,Practical Pet Food Purple #697,Pet Food,9044.43
784600,23248.67,631,DSF,20.67,Luxurious Pet Food White #390,Pet Food,10205.899999999998
807600,14340.56,381,DSF,17.65,Comfortable Pet Food Black #738,Pet Food,7615.91
1572800,12704.7,759,DSF,8.18,Comfortable Pet Food Red #950,Pet Food,6496.080000000001
1977500,137777.48,7501,DSF,9.19,Innovative Pet Food Black #71,Pet Food,68843.29000000001
1977600,7275.56,408,DSF,8.18,High-Quality Pet Food Navy #617,Pet Food,3938.1200000000003
1981500,63421.84,3376,DSF,9.19,Elegant Pet Food Blue #149,Pet Food,32396.399999999998
1981600,14362.16,867,DSF,8.18,Sophisticated Pet Food Maroon #289,Pet Food,7270.1
2965600,4.22,2,DSF,0.92,Modern Pet Food Magenta #231,Pet Food,2.38
360500,1872.61,78,FR,16.13,Useful Home Decor Orange #695,Home Decor,614.47
400400,145.18,6,FR,15.36,Delicious Home Decor Purple #511,Home Decor,53.02000000000001
400500,4167.34,172,FR,12.7,Useful Home Decor Maroon #975,Home Decor,1982.94
757800,3253.86,133,FR,12.7,High-Quality Home Decor Red #93,Home Decor,1564.7600000000002
758300,146.39999999999998,6,FR,16.63,Versatile Home Decor Navy #228,Home Decor,46.619999999999976
864200,3254.94,126,FR,13.35,Sustainable Home Decor Magenta #549,Home Decor,1572.8400000000001
864300,2235.39,86,FR,13.35,Useful Home Decor Brown #551,Home Decor,1087.29
1177100,694.06,41,FR,10.78,Luxurious Home Decor Silver #339,Home Decor,252.07999999999998
1177200,609.42,36,FR,10.27,Sophisticated Home Decor Teal #428,Home Decor,239.7
1177300,3373.9,207,FR,10.78,Sophisticated Home Decor Brown #84,Home Decor,1142.44
1177400,3276.96,195,FR,12.63,Luxurious Home Decor Navy #581,Home Decor,814.1099999999997
1232800,3567.78,61,FR,37.01,Powerful Home Decor Yellow #919,Home Decor,1310.1700000000005
1232900,4770.28,83,FR,37.01,Sophisticated Home Decor Purple #503,Home Decor,1698.4499999999998
1233000,5188.92,85,FR,37.01,High-Quality Home Decor Yellow #456,Home Decor,2043.0700000000002
1426500,137.39999999999998,6,FR,17.41,Sophisticated Home Decor Gold #324,Home Decor,32.93999999999997
2015300,38.35,1,FR,19.89,High-Quality Home Decor Teal #476,Home Decor,18.46
2111300,60.0,4,FR,9.99,Powerful Home Decor Cyan #430,Home Decor,20.04
2202500,29315.71,156,FR,106.8,High-Quality Home Decor Olive #279,Home Decor,12654.91
2203200,32561.51,189,FR,101.6,Sophisticated Home Decor Orange #970,Home Decor,13359.11
2203400,40591.96,236,FR,101.6,Durable Home Decor Navy #174,Home Decor,16614.36
2203500,7396.0,43,FR,129.04,Delicious Home Decor Lime #148,Home Decor,1847.2800000000007
2299800,193.5,9,FR,14.31,Long-Lasting Home Decor Gold #520,Home Decor,64.71000000000001
2299900,4738.24,197,FR,13.99,Luxurious Home Decor Silver #993,Home Decor,1982.2099999999996
2317000,6561.24,35,FR,106.8,Delicious Home Decor Navy #576,Home Decor,2823.24
2343000,24249.01,346,FR,38.6,Comfortable Home Decor Cyan #232,Home Decor,10893.409999999998
